;file_name;quality_photo;terminal;receipt;terminal_damaged;terminal_undamaged;terminal_unrecognized_defect;other;anticlass;hash
11419;..\data\sorted_data_merged\damaged_augm\С дефектами (8).jpg_contr.jpeg;1;1;0;1;0;0;0;0;2688660f70b7deca36dfe47f69b0e446fc055148f20be2ed90253fcbdeeacfae
11420;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301666958_TS903186592-566b5be5-0f8b-4073-be4d-e2808576cde6.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;fcb53fbfaa9c26f3426d280e98fa6b5a75515151a8ade4ec7a5103e2c3d25c1d
11422;..\data\sorted_data_merged\damaged_augm\ЗНО0301348545_TS903119782-aa3aa91d-1e3a-4fde-b435-1a48b894b826.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;1a0419c3b7eae40529f1a14de752cdc9cd7b833ddba4f237402137eea7616475
11423;..\data\sorted_data_merged\damaged_augm\ЗНО0301516249_TS903153263-44c1325a-8f26-4b49-9678-cf458a382569.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;0c6c16387e9ab45e2b848437eac1d357eee147337c3f83e985d223eaadfc262b
11425;..\data\sorted_data_merged\damaged_augm\photo1692617576 (2).jpeg_random_combs3.jpeg;1;1;0;1;0;0;0;0;fc3d4bbe8ce91af9a765a526ae1eb0dc036e25241f0890a61b19e6d5ebe3e393
11426;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301666708_TS903186509-cd6e12b2-607e-40e9-ab1c-3b19822863ef.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;378e3fd7f759ae6be7b18e28ac9271c2ee65eb606584627d2efc52524b9a3c25
11429;..\data\sorted_data_merged\damaged_augm\ЗНО0301319453_TS903113825-e7832c4b-6304-4bc3-8cb1-eb5ce251bf87.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;a2bf27bb6d00bfe5c8f2612237204838d8805fa3122d4624ebfeca64a10d9bad
11430;..\data\sorted_data_merged\damaged_augm\image-18-08-23-03-07-1.jpeg_sharp.jpeg;1;1;0;1;0;0;0;0;2a140b85edbabea814db897e1009c0cd4b7b8c7d131b73c3f0a9c0b5c58a6cb2
11431;..\data\sorted_data_merged\damaged_augm\IMG20230816161313.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;ca459ea667077e4ca223c6fa0d1038f907a155c6d043c78cdc7b6efcd27e662f
11432;..\data\sorted_data_merged\damaged_augm\Без повреждений (3).jpg_sharp.jpeg;1;1;0;1;0;0;0;0;c4b315e6ed38b5b8c0fb0a12f65993b8acad08342c6793e9312e2eae4465d1cb
11435;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301517352_TS903153535-c45b4331-39ca-49c0-9cd4-895e7d14778e.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;3b2a1c10dee748ce6b63eede7bc2ebb31c35ec43ed6dfc8b858b724d2cdd74b4
11436;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301685754_TS903190733-7187d226-b144-430f-87fc-8c775b0bf342.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;7313794d4af3d16a1e1d58bc0e282c6c56ab7cf0382aeef3dd4dc8fb14476c54
11437;..\data\sorted_data_merged\damaged_augm\Сгорел.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;d841134d88cc9e10cd0bc7f7964bb3258176dbed01128588086fe47b4b36ec78
11440;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301754373_TS903203634-08f9a312-cafe-46a9-9e78-b76ea6c05174.jpg_clache.jpeg;1;1;0;1;0;0;0;0;4920fcb4b7e359708483b937a6a6632dc9bb82d04dd7be31139e9da4165ac37d
11442;..\data\sorted_data_merged\damaged_augm\ЗНО0301348545_TS903119782-aa3aa91d-1e3a-4fde-b435-1a48b894b826.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;fb12f716ae7767166c8ad43868c3f5376f19995c25d8cea410e14a229e6180ac
11445;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301749085_TS903202713-fbeb0778-60b2-42a1-a0d2-ecb91451c345.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;3655c4effd13f58f58d506cb4f74e8a4b4741bfb36e95d7a97dd434ce8ef8e83
11446;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301749085_TS903202713-fbeb0778-60b2-42a1-a0d2-ecb91451c345.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;bdd57b6c59d4dcab709dc15414b3793c9a1295684a4eaa62f031f0842b46c38a
11447;..\data\sorted_data_merged\damaged_augm\photo_2023-08-21_16-49-20.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;d984e2accb31f4a901986985b5e8102f53db9216a90b9d0caaa9f16556b27d14
11453;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301757781_TS903204652-c249c44d-abec-4b21-8903-9fe48b247d54.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;5f1c7af52bb1e41d7b23455a8cedc7cd4f9f6da5757ef9134024047a6e893ee5
11454;..\data\sorted_data_merged\damaged_augm\Затёрты надписи и экран.jpg_contr.jpeg;1;1;0;1;0;0;0;0;fb5431ccdcc1b15393038b83a5f76a4fa44a1988f27a8671a5658a5e68e3dcbb
11458;..\data\sorted_data_merged\damaged_augm\ЗНО0301515564_TS903153051-0973d11e-1c67-420f-8460-46b0f31e0400.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;89fa949181be057d83cf4f1ffcc52d96b015e42e6a1a119d4cd1f28ef8fb50c2
11462;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301580264_TS903170097-511d7232-941f-4648-99fa-9d93a5bf828e.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;266d130815425521ef539c126617e07f060901cdbb63f62f6f37b8255eaa9453
11463;..\data\sorted_data_merged\damaged_augm\С дефектами (78).jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;96002b3e76c9989e49c9d888879bbc618f49d0525640b3d5b4d7c3dfa5fcb3f8
11464;..\data\sorted_data_merged\damaged_augm\IMG_20230810_153502_743.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;14880629f4bfefc7becf42cb2efef371dce6f01493809c348a4eebfb579b7c1a
11468;..\data\sorted_data_merged\damaged_augm\С дефектами (72).jpg_emboss.jpeg;1;1;0;1;0;0;0;0;2cb53b567736322b8a8037fa9e2bd2b774bd1bfcaf2e1f38362cb0908ad607a1
11470;..\data\sorted_data_merged\damaged_augm\photo_8_2023-08-21_17-00-07.jpg_clache.jpeg;1;1;0;1;0;0;0;0;8eaf0ce407a52c658c0786b6986d42076ce7b63886ec4f30c00086a25ab40add
11472;..\data\sorted_data_merged\damaged_augm\ЗНО0301396546_TS903129566-9388ad54-a704-458e-8f3f-ac02e0918895.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;3bd8777a52828ceac02245576c760fdf399f779a44970c9a3a5591611fb27a63
11473;..\data\sorted_data_merged\damaged_augm\ЗНО0301396546_TS903129566-9388ad54-a704-458e-8f3f-ac02e0918895.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;e67c611d95f561934b14795568471d9c3153ba8bb0cf6822231a1679ab5e3a31
11475;..\data\sorted_data_merged\damaged_augm\С дефектами (52).jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;6e22a5cc28088351d3edf0b276f4e2e972e1208b99e9237af49c34e7a3dde371
11479;..\data\sorted_data_merged\damaged_augm\Без повреждений (22).jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;0f0738f9ffcc47ed59fd1a97a5fd3f7012476a3fda53ec3cedd8b69643a78cb4
11482;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301647971_TS903182008-a15e8c03-821c-4edc-a83a-91df3a02d563.jpg_clache.jpeg;1;1;0;1;0;0;0;0;4717add2d27608f0bd3a6fcdb76c88fbb1d0ea1e6c59b43398c1c8d1f7ec4213
11484;..\data\sorted_data_merged\damaged_augm\ЗНО0301434157_TS903137006-f6950be5-94a7-4c21-bd9b-697fc04d8718.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;c623b95aed4b03ffadf0fb5d0a72e6354047003b72d504c7d706bc1b862688e7
11485;..\data\sorted_data_merged\damaged_augm\ЗНО0301434157_TS903137006-f6950be5-94a7-4c21-bd9b-697fc04d8718.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;1d37d8c78579a947a17e5ff46efd0d94cf96e9ae06be10052ebb307270508bfc
11488;..\data\sorted_data_merged\damaged_augm\ЗНО0301486985_TS903147105-433256ef-54df-4d33-b4b3-d05e9cdd6128.jpg_contr.jpeg;1;1;0;1;0;0;0;0;a62451041d51049cdbb5fc9bfa11bc33a24ded6a1434cb1a673d4bcef05f8a61
11489;..\data\sorted_data_merged\damaged_augm\ЗНО0301486985_TS903147105-433256ef-54df-4d33-b4b3-d05e9cdd6128.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;a10f69ea4cca4aac65d98ef4759f24668f5943898a02aa4912f233246a90ec8d
11494;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301642340_TS903181637-10aa1e65-2be3-4e79-903f-f08f3f1a06fb.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;542fff9378d999ac3090044daf32b8d45ff089c805bee0be42ac1fd4ae568f97
11501;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301570455_TS903167854-3d3d82d9-8b11-455b-b25d-9d0ceac1da08.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;0d9f0ea95d02ba85713d7a4f52517183bf0eda289ac0e355354c995e81f1f7d8
11503;..\data\sorted_data_merged\damaged_augm\photo_4_2023-08-21_17-13-50.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;71c8cc6ee3197dfb99ab0c21b9cdeeb23047a5022bfb789a1d5afb5b10960a00
11504;..\data\sorted_data_merged\damaged_augm\ЗНО0301407325_TS903130988-c3d3013b-92b4-4196-b20b-cc21464e4cd6.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;b8f69e95d51e6cb934cd956a157fbc8bc7754f676a16456ebddba668eabc9b3d
11506;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301661029_TS903185293-8947ffbd-1a47-42a1-8b40-7bb25ab97c62.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;1bb656ef13c33910234ab71bac812a871c79e69cf6dc52ec96206ba730bcfe77
11507;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301661029_TS903185293-8947ffbd-1a47-42a1-8b40-7bb25ab97c62.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;58f7c0370fb527f48d5a4d51b568f44ebe0c4fe45d17969f74345068b5c717fb
11509;..\data\sorted_data_merged\damaged_augm\ЗНО0301505428_TS903150570-9c31a61a-2d77-4714-a5bb-50185d9371ad.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;e5a8018b9abc19a019e1f2833f8074d928adaf019e7b1573e37657cd3f8594e3
11510;..\data\sorted_data_merged\damaged_augm\Разбит экран IWL220.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;675a4a3e116227f301dec229a9e3581e200eb5e43da2ee1a4da03d0a21c99214
11511;..\data\sorted_data_merged\damaged_augm\Без повреждений (9).jpeg_emboss.jpeg;1;1;0;1;0;0;0;0;e0e8b2fecc24eb4bcf35ba5df15832b8e509312980605b85cea1f8a4e2f1fc25
11512;..\data\sorted_data_merged\damaged_augm\ЗНО0301328244_TS903115540-9aceb897-3810-4b50-b591-1c403d7951a9.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;e6322b4c41cafa02ee84fbbc016d1194859f28b7c836123951d09782cd349c6b
11513;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301637013_TS903180290-2bed4406-d279-42e1-9871-c501dc803c01.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;7032e15a9eb54311c3b75339a3fcea2c8df6a6c6bc8989700573c6f7c47bed0b
11514;..\data\sorted_data_merged\damaged_augm\ЗНО0301507864_TS903151336-1043dc53-e374-44e2-9df3-49a814653455.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;518629c33e07be382963e5f2ea64d91a4facb99d25bce71fcf4a5376de4e627e
11515;..\data\sorted_data_merged\damaged_augm\ЗНО0301507864_TS903151336-1043dc53-e374-44e2-9df3-49a814653455.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;5aaa6ddbf7607321daabb14e8f354df27728cc889e6bf1de3a2e008dbdc8f0d4
11520;..\data\sorted_data_merged\damaged_augm\Без повреждений (1).jpeg_random_combs.jpeg;1;1;0;1;0;0;0;0;b7cc1258b4e84d722fd3359a02f4e367ebb32240777cceb8e855f6747c2b9e43
11521;..\data\sorted_data_merged\damaged_augm\грязь и или потертости экрана1.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;6ceb61b8f85fd112a9d14fc18ee6a71192d0d752bb9b23bdd9d80e8dae8aedd0
11523;..\data\sorted_data_merged\damaged_augm\ЗНО0301390056_TS903127374-fdbc35f4-acac-40e1-8b13-76cc5ae91543.jpg_clache.jpeg;1;1;0;1;0;0;0;0;a873b341552f2ba4e0052bbc904467031c8d5c9dda8cfaedfe95aaefe66372eb
11526;..\data\sorted_data_merged\damaged_augm\ЗНО0301397104_TS903129798-458fb6bf-9f86-409a-b591-8d778b59ae03.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;5daf95b6b8d38c46f8e1e089489a934b0a7b9a8a0e55248135fcba0e440e1cec
11527;..\data\sorted_data_merged\damaged_augm\ЗНО0301397104_TS903129798-458fb6bf-9f86-409a-b591-8d778b59ae03.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;5022d7bf1d25b98c6a50e7fa6ec76fbf9053a498abe2bd1c13f6a841d5584893
11532;..\data\sorted_data_merged\damaged_augm\photo1692623245 (5).jpeg_contr.jpeg;1;1;0;1;0;0;0;0;30cf5b44a005d632ea83b80f27bb3abf137a8931086f7b67f58a1b91ac8aa1a2
11538;..\data\sorted_data_merged\damaged_augm\Без повреждений (42).jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;15256024d8933e98b711ce9b8890a53d972921e63f367b9418c4268434f4f50f
11542;..\data\sorted_data_merged\damaged_augm\ЗНО0301502510_TS903149891-f0f241b3-25b9-4b62-bd20-578898e7ee10.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;ceae5c3509e7c9fa01f7ad1087abbab7dd2ccee7b4f453f50bdcb2c579ae5531
11543;..\data\sorted_data_merged\damaged_augm\IMG_20230810_153446_620.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;b123a983677bc14969abb5e741b21c1caad89f6f4b3266cabd64ec7ffb81d675
11544;..\data\sorted_data_merged\damaged_augm\ЗНО0301498770_TS903149170-9d6021ac-90a9-46a7-b014-a769772aed77.jpg_clache.jpeg;1;1;0;1;0;0;0;0;f31f72e52a9d19deede93f55821f8f6fcbeb263758c3915299e5f2d7a142a4ad
11545;..\data\sorted_data_merged\damaged_augm\ЗНО0301328244_TS903115540-9aceb897-3810-4b50-b591-1c403d7951a9.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;c1cea31af94a6cc376fb4ff85f32308ead8bc1b302106482cb86d1d89e6a7825
11547;..\data\sorted_data_merged\damaged_augm\ЗНО0301512009_TS903151926-2d80f1a0-5aec-4b18-a80f-e2f6133730cb.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;24d868b878f811c102fea5fcc3a2070e71cfa2ff270aec529a15d5a772e3e22f
11550;..\data\sorted_data_merged\damaged_augm\ЗНО0301294765_TS903108244-c28b9656-a648-4504-9162-76a445c2b5ef.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;c062b586abb447d558cf8de362bea14a4aaabb9bba61443a1d93f0294b40ff59
11551;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301644348_TS903181855-f72ecb90-491b-45a9-8241-1e71562ce078.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;995559b91925bcf49b2965aabb254b1af4c585b113bd5cdf0c7a724d95a66fca
11552;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301648621_TS903182111-f5fda78b-fa43-456a-809a-9caeef977690.jpg_contr.jpeg;1;1;0;1;0;0;0;0;ee59802b4f55b7b0645e942e94ad84906de07a9c6feffdc6a0bb04346fe500f0
11554;..\data\sorted_data_merged\damaged_augm\photo_20_2023-08-21_15-28-35.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;28898078cce72e4a4d58c94762136ec66fd69797e11f1e26ace673c55e54d305
11557;..\data\sorted_data_merged\damaged_augm\ЗНО0301394313_TS903129034-c3f5a964-ff01-4014-84c9-6515d9505aef.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;f9165bacdafb9859379a33a9b3e03974469ce8ca26bd62f0b7e3ef5eb11186ef
11560;..\data\sorted_data_merged\damaged_augm\Затерты кнопки 820.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;42cd68dfc406ea4525adf781cfbc28ebef969be8a814d06cff466c5a64d311fb
11561;..\data\sorted_data_merged\damaged_augm\photo_2023-08-21_14-58-25.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;b4e3053fe94ebce69a5faee8fff1a3e14936b1cfd00fd33bbfbbee82b7f7cf3b
11562;..\data\sorted_data_merged\damaged_augm\photo_2023-08-21_14-58-53.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;d08d07cd79f2ee4a666853312fa7bcb94570d16496a706cb03a1030ee9216bb9
11563;..\data\sorted_data_merged\damaged_augm\photo_2023-08-21_14-59-45.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;fa21223c5a9819c02cf8f4ed2dcf8d7d32aaec88a2016c552342eea7e093b15c
11564;..\data\sorted_data_merged\damaged_augm\ЗНО0301401545_TS903130099-fe6d0797-2deb-4bae-b779-b80375322d6f.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;36d2aa694712b682fe5855c8fa3071852c00cd6de06bd8983f6369c655f145ab
11569;..\data\sorted_data_merged\damaged_augm\ЗНО0301647722_TS903181964-6be1bc94-7b4b-4ffb-bd65-ce73de0d3b68.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;30c89ac89b63be115da06fa1ea2ff9550f53fb38ebdad28d9dd1d833fd060a1f
11570;..\data\sorted_data_merged\damaged_augm\ЗНО0301647722_TS903181964-6be1bc94-7b4b-4ffb-bd65-ce73de0d3b68.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;666d501aa8421c474a52fe81e944ddc86c893cbffe22526498c7702acf948efb
11572;..\data\sorted_data_merged\damaged_augm\ЗНО0301412147_TS903132198-72b238b3-2f79-425c-8279-75b01bc61447.jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;fa70e8f52163acbf6f240af85eb0bd0ffbc09fd68cccabdf0835e9a13b6e9208
11576;..\data\sorted_data_merged\damaged_augm\ЗНО0301295230_TS903108378-0ca1741f-ca8f-4da2-a42c-1938935272b4.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;24edfc4c1958f62ecef15ca60f243d6e23162213d86590bd5ec339ab7ef12768
11579;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301573644_TS903168735-82d987c0-5453-4e3a-9b53-88cadc07e596.jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;503d64c7fbc03cae3b227b14866098f58e14b0db6d5c79cda88501ec551fe625
11580;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301573236_TS903168566-0dd448be-8460-4b8c-843e-a373ee6286c9.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;d52d957ab73f58d650f755a4d1edfef5948f001a7f03a26fcf940bd6f9419258
11581;..\data\sorted_data_merged\damaged_augm\Без повреждений (55).jpeg_clache.jpeg;1;1;0;1;0;0;0;0;2bc07c1f48b2ca67d86bfb66cb17bcdaf7b1b7820f7b75ab888130f7cf761584
11582;..\data\sorted_data_merged\damaged_augm\ЗНО0301576018_TS903169235-589c3139-9793-4b36-9c84-185257ecb024.jpg_contr.jpeg;1;1;0;1;0;0;0;0;33d9873e5e69841d0571680119a59b3db9acf46f461fb3f912e67bb0fcca0b8a
11584;..\data\sorted_data_merged\damaged_augm\С дефектами (39).jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;8608836f6ea89dee078f0eb10be10bbdab0129875540832d55bedbad6f59d1b5
11585;..\data\sorted_data_merged\damaged_augm\ЗНО0301278500_TS903105734-a2930a04-5ae4-482d-8cbd-8db3b8be968e.jpg_contr.jpeg;1;1;0;1;0;0;0;0;d78a1c485a50165eed0d05413d73f449da8938175030b0adb7026a7e4e822c43
11589;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301706958_TS903195963-16153fa0-8fb7-4e17-a9bc-d0c5f9787722.jpg_clache.jpeg;1;1;0;1;0;0;0;0;ed46c359b3da83027ed19b29b8f4b0eebe2efd46e64eeabdc53901a1d0aec6dc
11590;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301661625_TS903185451-0ccafab5-28d3-4d54-883f-96ed7701f08e.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;dfbb447ca673ddd5eee159604ada552790458933e46f6c19adfe7daacf49442c
11592;..\data\sorted_data_merged\damaged_augm\ЗНО0301396999_TS903129767-09693ef8-1f42-481a-ac2e-216adaf029a3.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;1f5186b61fea07c95d3f1dbca71768dd9b5d7595e163f928b28f3685efaf681c
11594;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301696536_TS903193413-b2c641a0-4351-41ac-92d0-ec7c586f075a.jpg_clache.jpeg;1;1;0;1;0;0;0;0;2c36b3672d701899b4017c86829511e7fc4ffe6c27489144b6bafaeabb06a583
11596;..\data\sorted_data_merged\damaged_augm\ЗНО0301391472_TS903127764-e2766690-ca5c-4ee4-af60-3418e6bcd0e0.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;b754ef9897ae2b950392750ec80e1126083697220745c96e9fa0e55881cc100c
11599;..\data\sorted_data_merged\damaged_augm\Затёрты кнопки.jpg_contr.jpeg;1;1;0;1;0;0;0;0;b89cd27efe386a7a1d8fcdbee74b1b5fe5264b78b738d69b781ddba8f0151959
11600;..\data\sorted_data_merged\damaged_augm\С дефектами (62).jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;f5e6c4379b67b2c9c15f578e52f5f6af81a64321940c270ef36cd1398c4b1233
11602;..\data\sorted_data_merged\damaged_augm\ЗНО0301443160_TS903138892-cd13b243-7f5c-4547-99db-010cd82274b6.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;4e4352a0896abdf1cf8d33fd0d8479123bd3bbbeaa1f90dd6a20380c913c7f1b
11603;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301642626_TS903181677-aa872d9e-63f8-4176-b69a-146dc2d6c617.jpg_clache.jpeg;1;1;0;1;0;0;0;0;f5b509a3ade3f60ff3b29318c4828d340743e6c05b4af2dc429987dcfb753644
11604;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301647714_TS903181960-cfff5032-53c3-4482-98c1-2ca65265dd1a.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;37bf59a41eb58b95d57113bfa33e80549737a1054d9e08e07d10baec90ca525e
11605;..\data\sorted_data_merged\damaged_augm\photo1692623289.jpeg_color_jitter.jpeg;1;1;0;1;0;0;0;0;e961897af0e66ca372e983264533eca6ab358430ee6762ed454979cdd2c1da1c
11606;..\data\sorted_data_merged\damaged_augm\ЗНО0301514262_TS903152217-8898da00-56ad-44a7-90d7-734dab226abd.jpg_contr.jpeg;1;1;0;1;0;0;0;0;2b184cd3faa976804a52bb0e43060b7a58fca5c5f4e06356f9d386854c0dc833
11607;..\data\sorted_data_merged\damaged_augm\Без повреждений (24).jpg_random_combs3.jpeg;1;1;0;1;0;0;0;0;f9225e6c1a24cc2dc10d78e91b04571ecb4e1c1af9bed4144e6733ff9a80e544
11610;..\data\sorted_data_merged\damaged_augm\ЗНО0301310196_TS903111770-67a8597a-07bf-4860-bf88-9cca6ed76a8e.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;1a27e3b4438859ef9bde180a8475aeebadc5ff46babb2fd65197736f1e325814
11613;..\data\sorted_data_merged\damaged_augm\ЗНО0301507864_TS903151336-76e065fa-31cd-4518-8209-a7348c13e7ac.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;ed00f28489ae32c590b2d97952637f516365a2e5ef7b56e2011948282b9f630b
11615;..\data\sorted_data_merged\damaged_augm\photo1692623245 (8).jpeg_emboss.jpeg;1;1;0;1;0;0;0;0;784348df09940f43a5db4e358754eb61d5736443ac9d1c2e237d5b28a8f96c67
11616;..\data\sorted_data_merged\damaged_augm\ЗНО0301396681_TS903129674-aeab4492-db81-4eac-9152-71496a7c381c.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;c446a23bf3a951cffdfab8b74de6fc9e9c32384c37e7acead2445f587993ffdd
11618;..\data\sorted_data_merged\damaged_augm\ЗНО0301505428_TS903150570-9c31a61a-2d77-4714-a5bb-50185d9371ad.jpg_hue_sat.jpeg;1;1;0;1;0;0;0;0;ccbf3bfaa68f1da3b3327118756140a4b364875d04132d9eda9b7cc168bd99c3
11619;..\data\sorted_data_merged\damaged_augm\photo_2_2023-08-21_17-13-35.jpg_clache.jpeg;1;1;0;1;0;0;0;0;2042953d34e842bd72fc2b6b6dcb348a9e834979f7eafbe763df3436180987e5
11620;..\data\sorted_data_merged\damaged_augm\╨Ч╨Э╨Ю0301517243_TS903153519-65c683de-8dec-4e24-aacc-9ee33bc61543.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;0eed20f227447031e2fbcd6a71d9d99f87f0ca09f48acb2589d3ad15c38c29c9
11625;..\data\sorted_data_merged\damaged_augm\IMG_20230810_153502_743.jpg_sharp.jpeg;1;1;0;1;0;0;0;0;3e5b4a29bf110593386953ff61be871b3194de31efbea16e19924baf3717ae33
11629;..\data\sorted_data_merged\damaged_augm\ЗНО0301396999_TS903129767-09693ef8-1f42-481a-ac2e-216adaf029a3.jpg_emboss.jpeg;1;1;0;1;0;0;0;0;71c732c1170e931c5fb1a53330f686315ac3898349d11d8d565b55596cc0a45e
11633;..\data\sorted_data_merged\damaged_augm\Без повреждений (24).jpg_random_combs2.jpeg;1;1;0;1;0;0;0;0;83c8883104c02c09dbdb270ef695f5dd84b51e6c4cd6237ed964968a3c55cb9c
11634;..\data\sorted_data_merged\damaged_augm\ЗНО0301303306_TS903110180-c6ebb36b-52f5-4563-b803-47215b374e9c.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;32e55c5b994b5f402cd601cdee1a11d1f4f51d80b377530cb1781b0b054201e2
11638;..\data\sorted_data_merged\damaged_augm\ЗНО0301516065_TS903153219-093ee501-8c90-4c05-96ca-f2d017007df9.jpg_random_combs.jpeg;1;1;0;1;0;0;0;0;9ae3494e6a140fd56a73750c582be9918253f81c380a063006c6a9e714e1af54
11640;..\data\sorted_data_merged\damaged_augm\photo_2_2023-08-21_17-07-28.jpg_gray_contr.jpeg;1;1;0;1;0;0;0;0;8c29141d1b931c8ec31e70d9c51fe3d89b8a5cce63f02ad69ed7b3ac94c99026
11643;..\data\sorted_data_merged\damaged_augm\ЗНО0301397112_TS903129814-35133a1e-0c20-45f8-b456-d1fbb1a20076.jpg_color_jitter.jpeg;1;1;0;1;0;0;0;0;66633e0834ef12f0c0f5cf02063e46415ac3dc265597f65b87889bf6be1a7a94
